class,cleaned_text
2,85 species birds reported chesterfield great backyard bird count many area
1,90 percent yo bitch 100 percent scrap
1,90 niggas goofy act like bitches
2,93 feature car 1 1503 yellow black feature car buck tag radiator support 673xx miles
1,934 8616 got missed call yo bitch
1,95 truly talented people ive come across retarded professionally 95 awful untalented people point polite
2,99 percent trash dump sea missing good thing 8594
1,99 problems bitch aint 1
1,99 problems bitch aint one
2,peterdavidsonii point need discuss delicious vegan brownie busboysandpoets u st tastes
1,well sucks kobe hes still filthy hate u want dont respect ur retarded
1,gt rt kylegotjokes good pussy comes price tag
1,bitch
1,tho 8220mashphatrabbit bitch wants included fuckin baldly bruh8221
1,chick gorgeous fine pussy stinks
1,person significant hoe cheating
1,01takesthelead bitch use whipers
2,05235fd083ad408 hick yes
1,05professor thats happens getting pussy pussy twitter seems like clear cut choice hahahaha
2,05professor charlie sheen could coach better crusty dusty yeah hired bryan price pitching coach
0,05professor bet hes starbucks queer
1,0beythelau huntermoore bitch gross fuck touchin saggy titties
1,0ddment could fuck bowl graham cracker cereal
1,0hallis0n bitch caught body week ago everybody catching bullet holes
2,0xabad1dea hard qa time also pain mock unit tests
1,1000gramsbee bitch
1,10hsw myluca01 denisgorman nothing like waiting till last game season peddle shit website heeb
1,10x90 fucktyler fugly loose hoe
2,1corinthians126 blessjesus yesfeltand touched soles humanity stains impressions leaves reflections
2,1corinthians126 booksofgodwidom proverbs 126 also laugh calamity mock fear cometh
2,1corinthians126 holyspirit god still share secrets amos 37 blessings jesus
2,1corinthians126 jesus genesis 219 ground lord god formed every beast field every bird sky initiating
1,1dnipples bitch fucking told sit seat yo dumbass come saying sitting bitch vote5sos
1,1joshwarwick3 ashleyypat17 fag
1,1mannyonly iamadamg jennyreyes42 bitches bitches
1,1onlysolo fuc pussy nasty 128534128534128534
2,1oyster1 maybe crow obama democrats mawbarmight well republican
2,1sonofyahweh amp foolish proud selves roll eyes pretend dont see mock laff arrogant attitudes
1,1sonofyahweh whips mommy belt arrested black womans real nigger yet got wanted death
1,1sonofyahweh aint real nigger oh bad real nigga praise sonsof satan realnigger qualitaties im hating
1,1sonofyahweh wonder run nose first yo real nigger amp white devil massahs man pointing another convince u less
1,1sonofyahwehthey cry lost pussy emotional sissy get amp front hoes simple minds amp point brothas like
1,1starflow 128514128514128514 bitches need tan
1,1deepwilliard marlinfishyass old ratchet hoes bruh
1,1stblockrody pussy
1,1stblockrody yu ah hoe
2,1usagrunt wonder charlie brown would say days
0,2014samanthakay good enough fag
1,21cvasquez little bitch ass getting tased get home
1,22duces20 haha still little bitch though 128517
1,253hippy bc shes cunt hoe bag
2,2anow looks like plastic monkey doll
1,2legit4that lmao 9995 excuse bitchi soundcloud
1,2legit4that go cunt somewhere else
1,2manylouboutins moneydriven stfu hoe fucking answer smack shit outta faggot aunt
1,2sassymom glad im still trying figure emoticons damn motorola give bitch finger
1,2trippymcneely trash im kickin yo ass
2,37738921 reminds oreos lmao
1,3carryonitems bitches far fuck us got el gran pollo way serves us well lexgracie
1,40ozvan iycmi cant get work done keep showin bitches
1,44binko ima act like hit hoe pass like earlier
1,4cryan fag rhymes gag
1,5dimes fuck tonyyou greaseball piece shit
1,7aidualc9 u said hoe 128514128514128514
1,808noheartbreak hoes
1,a875silva jezzzz gone die aint playin dawg bitches gone ruthless 128175128170128074
1,aaroncarter push wall slowly take panties write alphabet ur tongue tight pussy
2,abc time amend 14th amendment written protect newly freed ex slaves lived purpose time end anchor baby loophole
2,abcrispyyandy laugh oreos lady gaga sunday day
2,acmobbdeep madsbennett yeah run squirrels coons
1,achussle bitches hoes dont surprised
0,agreasymonkey huntermoore faggot
1,aj0427 ashactually hey dont always go sometimes three crazy bitches one suave mfer trick going
2,aj0427 watched llewyn davis doc warm fuzzies abound 978665039
1,alaquannd laughing hoe
1,alatrice16 beautiful bride tell erica congrats remembers nig
1,aprivilege lmao brutal nigs cant get jobs lol
1,asaprocki huhwhatsacondom sighs 1 bitch im woman learn difference 2 know im fat 3 called scarf dumbass
1,asipofmocha dr phil im trouble figuring fat ass wants eat drinks bitches
2,asourappletree heard hillbilly grousings bugs much worse kv since mic shut
1,abrown30 cleaned entire fucking weight room looked like tornado went bitchcmon franklin franklinprobs
2,alittlewicked thats ghetto thats sweet movie quote try
1,amperez little bitches proven wrong momsdemand gunsense
1,aaronkeplin shut bitch
1,abel312 cuauhtli02 bruh im 2 blankets like bitch right
2,abelsmasochist youre ghetto tho live hood ghetto facts
1,abrehamdadi bitch
1,abstractlife man much damn giggling going offering 40 tips shit lol think even heard bitch spit couple times
1,abstractlife two trash ass passes know damn well saw 2nd 3rd santos game
1,abstractlife yeah cant lie tho spitting cop car right bitch ass feels damn good
1,abusivemen youre fucking pussy
1,acaciabrinley crusty hoe
1,acealford23 double game bitch
1,acehudsonjr bitches tryna take money g
1,acewuzhere talking 5 almost 6am ain8217t friends pussy
2,actabunnifoofoo like gross yellow heat lamps
1,actuarialreport weve tried time go sits silence cry like bitch sweat
2,adambaldwin chicodelainky clams comedy writer untrue
1,adambaldwin really bro retard sentedcruz even missed point greeneggsampham means dont knock til ya try
1,adamharmon jeffjeffallen yeah tht bitch aint gay brah chill
2,adamschein themayormatt may cried tad illmissu shiner
1,adogg34 rt jbbarker10 snapchat got hacked hoes explaining
1,adolfhibsta ive seen number bitches say theres thing loose pussy lol ok
2,adrian1knowsu 975765039no ghetto names 128581
1,adrian1knowsu nigglet 128530128536
1,aidaapple14 imma bitch know leave alone
1,airsimba9 dont hoes hoes snapchat
1,airzeke12 hell yeah got bokoo hoes fro
2,ajkfan big congrats expect blogging rube chat days get sleep need
1,alanmilner morningjoe alqueda doesnt use cell phones internet wow teabaggers stupid
1,alancasillas bitches wat
1,alancasillas haha shit niggah wish
1,alancasillas lol bitches riverside la ahah
1,alancasillas nah thought u bitches lol didnt know peters girl one lmao
1,alancasillas niggah lol 6 beers went bar 4 beers bar got 12pck way home lool
1,aleeed bitch u love
1,alejandrobihhh capodaasshole texting bitch
1,alejandrobihhh capodaasshole im hoe like every night tweeting bullshit
1,alejandrobihhh capodaasshole lol cause hoes love
1,alejandrobihhh capodaasshole yall niggaz aint never listen slow shit bitch
1,alejandrobihhh lmaoooo hell naw bro havent seen hoe
1,alejandrobihhh lol bout say shit income tax im tryna find bitch couple weeks
2,alexalltimelow jackalltimelow please stay safe guys love much hoe one day meet guys happy halloween
1,alexdunlapnfl bdoeklbj evil son bitch deserves everything thats coming
1,alexschnider niiice nigga schinder pullin hoes
1,alexadelsanter bad bitch wonder manners go
1,alexadelsanter karma bitch
1,alexisdiamond bitch stop fucking playin know wtf im talkin
1,alexismota29 niggah lying 128514
1,alfieheydrich seen pic nigs robbing store caption saidprotesting gos fergerson lol dont like pigs either wtf
0,alfieheydrich live south lot pop lives rhode island hardly niggers
0,alicia112794 basically like background music fag
1,aliciadaniella8 hoes trash
1,alissawasheree trippin bitch 128533
1,alleyesonkie 128514128514128514 real rap fucked bitch lay day thats really disrespectful like bitch u couldnt feel throw coming128530
1,allfucksgiven like hoe gettin dick day tonight gettin
1,alliebruner stop mean bitch
1,alliebruner main bitch
2,allielexilove like dark light carmel white red tan yellow blue purple green doesnt matter color
2,alludraaie remember keep skirt dark colored camouflages pan dimensional gore
1,almightyvinny tonycranshaw22 richhomiemeezy hoes house tony spot mf
1,almightywoo said got workouts pussy
1,alysiarianh cambreezy dont call buddy cambron retarded man smh thats rude
1,ampowerblog least agree whining like little bitch someone threw phone absolutely hilarious
1,ampowerblog haha says little bitch let someone take phone real man wouldnt let happen little bitch would
1,ampowerblog man pussy coward overpowered easily took clearly much less man
1,ampowerblog incessant whining like worthless little bitch funniest thing happened weekend man
1,amandabynes yea always looks niceall monkey faced women see around santa monica looks better natural beauty dontbedumb
1,amandashow bet good pussy
2,amazinmixbeauti dont feel like reading right wanna give sexy coolie girl lyrics via text message
2,amazinmixbeauti wanna gimme baby look coolieit might could work lol
2,ameezysangels96 im trash
1,americaanti youre dismissed bitch mood fucktards morning blocked darknight420
1,americanmirror praedor cop bitch slapped wanna b st thug got tm got dead see dont slap cops r law
0,americanwhitehm hate nigger
0,americanwhitehm niggers disgust dealt 100 years ago wouldnt problems
1,americanpye bitch would rather fuck poster damn thats cold
1,amireldouh jwheels3 ali hoe
1,amizzyy lol hoe numbers
1,amoranjel right come wait another 9 months naaaawwwww 9995 could pimpin hoes lol
2,amosporr congrats amos
0,anuglynigga retarded
1,anastasiapacana iheinz201 stfu thinks ugly hard look get fuck chat faggot block oct 30th 1am
0,andreberto cant wait peds roid munching faggot
1,andreaaolvera prego bitch
1,andreaaolvera shut fuck hoe ass bitch fuck squirtin ass cunt hoe
1,andreaaolvera smd bitch
0,andrewjburns1 tommyrussell homo ass crackers
1,andrewjburns1 would got dat new monopoly wit da cardsill hold n see hoe let nigga swipe credit
2,andrewtaran thats nice color combo love blue yellow
1,andyherren aarynelizagries cry baby bitch
2,andyheybro distant chugs end dried remain perfectly heavy guitars ever recorded
1,anellesofia didnt call bitch saiddd bitch jeesh
1,anellesofia spook shit
1,angllee2500 aint nobody offending u fuckin peckerwoods despise good white ungrateful honkey
2,angrywillhelms genius politically correct term would intellectually disabled highly offensive use word retarded
0,animeking420 fight 1 1 ur choice game faggot see happens
1,anitafarid angjly lmao 128514 side ho gets real action anyways
1,annacoman2 principle ghetto elementary school doubt fingers crossed128527
0,anony386 turntolive tweenki wrong nigger always causung mischief among ur people
2,anotherpotheadd lucky monkey
1,antdgk buckm00se chainskibum would faggot survive tj
0,anthonycumia totally correct anthony can8217t livin round dem colored folk day bringin da hood dem propery value
2,anthonycumia cokelogic hey antony speaks colored good
2,anthonycumia enjoy itim happy youbut hate yankeesand yes sox choke
1,anthonycumia dont bitch power goes like last time
1,anthonycumia pussy
1,antiheroko bitch foh
0,antoniofrench you8217re going 2have 2 kill crackers amp babies8221 new black panthers credibilityshot fergusonriot justice4mikebrown
2,antssneweather well got see pompom pete
1,apevontarskin smdh another bitch
1,apevontarskin fuck u ugly ass bitch
1,appleciderpapi ogbeard godievel nah u fag
1,aram2432 marcospatula invited fag
1,aram2432 class nig
0,arbogucci guys supposed get ass sucked queer
2,arcticfox2016 everybody mocks obama hes embarrassment usa
1,arcticnation yeah bitches aint shit tho
1,areohhbee bitch see bitch good luck
1,areohhbee bitch joined fucking army us around bitch like fuck rob go fuckin army
1,aritweetz lol na bitches like crazy good 128064
1,arianagrande bitch cumwiththewind
1,ariestheog cut bitch
1,arlisdonotchill chiefkeef3oo wheres bitch wit sammich
1,artalegaspare bitch got flameeee
1,artbylecardin amy0813amy deeiiggee world sees 2 faggot jungle bunnies fucking one got pregnant
1,artbylecardin deeiiggee amy0813amy 128529 note im dis bitch
1,articulateaura bitches dont know wanna play basketball look sexy bro
1,articulateaura bro know cant comment stupid shit like thatbitch instagram heart attack plate
0,aryanliving welcome movement anyone gets even minor publicity queer fed jew well according internet
1,asaptwelvyy bruh bruh bitch aint loyal
1,asaptwelvyy hoes
1,ashlynohma wtf dmd bitch
2,astroscounty jeff luhnow blame astros blowing red sox yankees hc
1,asvprvchel kitttyjpg nosfiend215 nah im forreal yall pussies smell like dried crusty fish guts
1,asvprvchel kitttyjpg nah bitch stank
0,atblackface mrmooncricket uncleunco bobbybotsods fuckthemallcops racistnegro69 ape fuck u broke ass racist
1,atblackface mrmooncricket uncleunco bobbybotsods fuckthemallcops racistnegro69 fuck u bitch
